"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G1020 Q3.G1020 Q3.1218","G1020",2011,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G1020 Q3.G1020 Q3.1219","G1020",2012,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G1020 Q3.G1020 Q3.1221","G1020",2013,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G1020 Q3.G1020 Q3.1222","G1020",2014,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,15,16,-0.374789416551989,1.1140445338236,1.36410603495027
"G1020 Q3.G1020 Q3.1224","G1020",2015,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,16,17,-0.374789416551989,1.26840744853358,1.4377142841369
"G1020 Q3.G1020 Q3.1225","G1020",2016,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,17,18,-0.374789416551989,1.42277036324355,1.50711398747498
"G1020 Q3.G1020 Q3.1227","G1020",2017,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,18,19,-0.374789416551989,1.57713327795353,1.57276047526902
"G1020 Q3.G1020 Q3.1229","G1020",2018,1,"G1020 Q3",3,FALSE,FALSE,"USA",7080047060,20,19,20,-0.374789416551989,1.73149619266351,1.63503896017758
"G1020 Q4.G1020 Q4.1202","G1020",2002,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G1020 Q4.G1020 Q4.1204","G1020",2003,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1020 Q4.G1020 Q4.1206","G1020",2004,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G1020 Q4.G1020 Q4.1208","G1020",2005,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G1020 Q4.G1020 Q4.1210","G1020",2006,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G1020 Q4.G1020 Q4.1212","G1020",2007,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G1020 Q4.G1020 Q4.1215","G1020",2009,2,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,7,7,0.48797983446387,-0.120858783856235,0.360382455503323
"G1020 Q4.G1020 Q4.1217","G1020",2010,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,8,8,-0.374789416551989,0.0335041308537439,0.522511500238724
"G1020 Q4.G1020 Q4.1220","G1020",2012,2,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,10,9,0.48797983446387,0.342229960273702,0.665519452763427
"G1020 Q4.G1020 Q4.1223","G1020",2014,2,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,12,10,0.48797983446387,0.65095578969366,0.79344442546603
"G1020 Q4.G1020 Q4.1226","G1020",2016,2,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,14,11,0.48797983446387,0.959681619113618,0.909166639557555
"G1020 Q4.G1020 Q4.1228","G1020",2017,1,"G1020 Q4",4,FALSE,FALSE,"USA",7080047060,12,15,12,-0.374789416551989,1.1140445338236,1.01481274385685
"G10200 Q3.G10200 Q3.1237","G10200",2006,2,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G10200 Q3.G10200 Q3.1238","G10200",2007,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10200 Q3.G10200 Q3.1239","G10200",2008,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G10200 Q3.G10200 Q3.1240","G10200",2009,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G10200 Q3.G10200 Q3.1242","G10200",2011,2,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,5,5,0.48797983446387,-0.429584613276193,-0.0481501092455202
"G10200 Q3.G10200 Q3.1243","G10200",2012,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G10200 Q3.G10200 Q3.1244","G10200",2013,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G10200 Q3.G10200 Q3.1245","G10200",2014,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,8,8,-0.374789416551989,0.0335041308537439,0.522511500238724
"G10200 Q3.G10200 Q3.1246","G10200",2015,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,9,9,-0.374789416551989,0.187867045563723,0.665519452763427
"G10200 Q3.G10200 Q3.1248","G10200",2017,2,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,11,10,0.48797983446387,0.496592874983681,0.79344442546603
"G10200 Q3.G10200 Q3.1249","G10200",2018,1,"G10200 Q3",3,FALSE,FALSE,"SWE",2080030160,11,12,11,-0.374789416551989,0.65095578969366,0.909166639557555
"G10200 Q4.G10200 Q4.1230","G10200",1994,1,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10200 Q4.G10200 Q4.1231","G10200",1995,1,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10200 Q4.G10200 Q4.1232","G10200",1998,3,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,4,3,1.35074908547973,-0.583947527986172,-0.668376325566249
"G10200 Q4.G10200 Q4.1233","G10200",1999,1,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,5,4,-0.374789416551989,-0.429584613276193,-0.319083034472825
"G10200 Q4.G10200 Q4.1234","G10200",2001,2,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,7,5,0.48797983446387,-0.120858783856235,-0.0481501092455202
"G10200 Q4.G10200 Q4.1235","G10200",2003,2,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,9,6,0.48797983446387,0.187867045563723,0.173218209145301
"G10200 Q4.G10200 Q4.1236","G10200",2005,2,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,11,7,0.48797983446387,0.496592874983681,0.360382455503323
"G10200 Q4.G10200 Q4.1241","G10200",2010,5,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,16,8,3.07628758751145,1.26840744853358,0.522511500238724
"G10200 Q4.G10200 Q4.1247","G10200",2016,6,"G10200 Q4",4,FALSE,FALSE,"SWE",2080030160,9,22,9,3.93905683852731,2.19458493679345,0.665519452763427
"G10203 Q3.G10203 Q3.1250","G10203",1997,1,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10203 Q3.G10203 Q3.1252","G10203",1999,2,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G10203 Q3.G10203 Q3.1253","G10203",2000,1,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G10203 Q3.G10203 Q3.1254","G10203",2001,1,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G10203 Q3.G10203 Q3.1255","G10203",2002,1,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G10203 Q3.G10203 Q3.1256","G10203",2003,1,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G10203 Q3.G10203 Q3.1260","G10203",2008,5,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,11,7,3.07628758751145,0.496592874983681,0.360382455503323
"G10203 Q3.G10203 Q3.1261","G10203",2009,1,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,12,8,-0.374789416551989,0.65095578969366,0.522511500238724
"G10203 Q3.G10203 Q3.1263","G10203",2011,2,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,14,9,0.48797983446387,0.959681619113618,0.665519452763427
"G10203 Q3.G10203 Q3.1265","G10203",2013,2,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,16,10,0.48797983446387,1.26840744853358,0.79344442546603
"G10203 Q3.G10203 Q3.1267","G10203",2015,2,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,18,11,0.48797983446387,1.57713327795353,0.909166639557555
"G10203 Q3.G10203 Q3.1270","G10203",2018,3,"G10203 Q3",3,FALSE,FALSE,"SWE",2080030100,12,21,12,1.35074908547973,2.04022202208347,1.01481274385685
"G10203 Q4.G10203 Q4.1251","G10203",1998,5,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,0,1,3.07628758751145,-1.20139918682609,-2.00227210389592
"G10203 Q4.G10203 Q4.1257","G10203",2005,7,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,7,2,4.80182608954316,-0.120858783856235,-1.16067756918438
"G10203 Q4.G10203 Q4.1258","G10203",2006,1,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,8,3,-0.374789416551989,0.0335041308537439,-0.668376325566249
"G10203 Q4.G10203 Q4.1259","G10203",2007,1,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,9,4,-0.374789416551989,0.187867045563723,-0.319083034472825
"G10203 Q4.G10203 Q4.1262","G10203",2010,3,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,12,5,1.35074908547973,0.65095578969366,-0.0481501092455202
"G10203 Q4.G10203 Q4.1264","G10203",2012,2,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,14,6,0.48797983446387,0.959681619113618,0.173218209145301
"G10203 Q4.G10203 Q4.1266","G10203",2014,2,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,16,7,0.48797983446387,1.26840744853358,0.360382455503323
"G10203 Q4.G10203 Q4.1268","G10203",2016,2,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,18,8,0.48797983446387,1.57713327795353,0.522511500238724
"G10203 Q4.G10203 Q4.1269","G10203",2017,1,"G10203 Q4",4,FALSE,FALSE,"SWE",2080030100,9,19,9,-0.374789416551989,1.73149619266351,0.665519452763427
"G10206 Q3.G10206 Q3.1272","G10206",1996,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10206 Q3.G10206 Q3.1273","G10206",1997,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G10206 Q3.G10206 Q3.1275","G10206",1999,2,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G10206 Q3.G10206 Q3.1276","G10206",2000,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G10206 Q3.G10206 Q3.1277","G10206",2001,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G10206 Q3.G10206 Q3.1278","G10206",2002,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G10206 Q3.G10206 Q3.1279","G10206",2003,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G10206 Q3.G10206 Q3.1283","G10206",2008,5,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,12,8,3.07628758751145,0.65095578969366,0.522511500238724
"G10206 Q3.G10206 Q3.1284","G10206",2009,1,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,13,9,-0.374789416551989,0.805318704403639,0.665519452763427
"G10206 Q3.G10206 Q3.1286","G10206",2011,2,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,15,10,0.48797983446387,1.1140445338236,0.79344442546603
"G10206 Q3.G10206 Q3.1288","G10206",2013,2,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,17,11,0.48797983446387,1.42277036324355,0.909166639557555
"G10206 Q3.G10206 Q3.1290","G10206",2015,2,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,19,12,0.48797983446387,1.73149619266351,1.01481274385685
"G10206 Q3.G10206 Q3.1293","G10206",2018,3,"G10206 Q3",3,FALSE,FALSE,"SWE",2080030100,13,22,13,1.35074908547973,2.19458493679345,1.11199773892117
"G10206 Q4.G10206 Q4.1271","G10206",1993,1,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G10206 Q4.G10206 Q4.1274","G10206",1998,5,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,5,2,3.07628758751145,-0.429584613276193,-1.16067756918438
"G10206 Q4.G10206 Q4.1280","G10206",2005,7,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,12,3,4.80182608954316,0.65095578969366,-0.668376325566249
"G10206 Q4.G10206 Q4.1281","G10206",2006,1,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,13,4,-0.374789416551989,0.805318704403639,-0.319083034472825
"G10206 Q4.G10206 Q4.1282","G10206",2007,1,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,14,5,-0.374789416551989,0.959681619113618,-0.0481501092455202
"G10206 Q4.G10206 Q4.1285","G10206",2010,3,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,17,6,1.35074908547973,1.42277036324355,0.173218209145301
"G10206 Q4.G10206 Q4.1287","G10206",2012,2,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,19,7,0.48797983446387,1.73149619266351,0.360382455503323
"G10206 Q4.G10206 Q4.1289","G10206",2014,2,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,21,8,0.48797983446387,2.04022202208347,0.522511500238724
"G10206 Q4.G10206 Q4.1291","G10206",2016,2,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,23,9,0.48797983446387,2.34894785150343,0.665519452763427
"G10206 Q4.G10206 Q4.1292","G10206",2017,1,"G10206 Q4",4,FALSE,FALSE,"SWE",2080030100,10,24,10,-0.374789416551989,2.50331076621341,0.79344442546603
"G1021 Q2.G1021 Q2.1294","G1021",1999,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G1021 Q2.G1021 Q2.1296","G1021",2000,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1021 Q2.G1021 Q2.1298","G1021",2001,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G1021 Q2.G1021 Q2.1300","G1021",2002,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G1021 Q2.G1021 Q2.1302","G1021",2003,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G1021 Q2.G1021 Q2.1304","G1021",2004,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G1021 Q2.G1021 Q2.1312","G1021",2010,6,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,11,7,3.93905683852731,0.496592874983681,0.360382455503323
"G1021 Q2.G1021 Q2.1315","G1021",2012,2,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,13,8,0.48797983446387,0.805318704403639,0.522511500238724
"G1021 Q2.G1021 Q2.1316","G1021",2013,1,"G1021 Q2",2,FALSE,FALSE,"USA",7080047060,9,14,9,-0.374789416551989,0.959681619113618,0.665519452763427
"G1021 Q3.G1021 Q3.1295","G1021",1999,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G1021 Q3.G1021 Q3.1297","G1021",2000,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1021 Q3.G1021 Q3.1299","G1021",2001,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G1021 Q3.G1021 Q3.1301","G1021",2002,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G1021 Q3.G1021 Q3.1303","G1021",2003,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G1021 Q3.G1021 Q3.1305","G1021",2004,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G1021 Q3.G1021 Q3.1306","G1021",2005,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G1021 Q3.G1021 Q3.1307","G1021",2006,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G1021 Q3.G1021 Q3.1308","G1021",2007,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G1021 Q3.G1021 Q3.1309","G1021",2008,1,"G1021 Q3",3,TRUE,FALSE,"USA",7080047060,20,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G1021 Q3.G1021 Q3.1310","G1021",2009,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G1021 Q3.G1021 Q3.1311","G1021",2010,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G1021 Q3.G1021 Q3.1313","G1021",2011,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G1021 Q3.G1021 Q3.1314","G1021",2012,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G1021 Q3.G1021 Q3.1317","G1021",2013,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G1021 Q3.G1021 Q3.1318","G1021",2014,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,15,16,-0.374789416551989,1.1140445338236,1.36410603495027
"G1021 Q3.G1021 Q3.1319","G1021",2015,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,16,17,-0.374789416551989,1.26840744853358,1.4377142841369
"G1021 Q3.G1021 Q3.1320","G1021",2016,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,17,18,-0.374789416551989,1.42277036324355,1.50711398747498
"G1021 Q3.G1021 Q3.1321","G1021",2017,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,18,19,-0.374789416551989,1.57713327795353,1.57276047526902
"G1021 Q3.G1021 Q3.1322","G1021",2018,1,"G1021 Q3",3,FALSE,FALSE,"USA",7080047060,20,19,20,-0.374789416551989,1.73149619266351,1.63503896017758
"G1022 Q2.G1022 Q2.1337","G1022",2007,6,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,0,1,3.93905683852731,-1.20139918682609,-2.00227210389592
"G1022 Q2.G1022 Q2.1338","G1022",2008,1,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1022 Q2.G1022 Q2.1345","G1022",2010,2,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G1022 Q2.G1022 Q2.1346","G1022",2011,1,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G1022 Q2.G1022 Q2.1348","G1022",2012,1,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G1022 Q2.G1022 Q2.1355","G1022",2015,3,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,8,6,1.35074908547973,0.0335041308537439,0.173218209145301
"G1022 Q2.G1022 Q2.1359","G1022",2017,2,"G1022 Q2",2,FALSE,FALSE,"USA",7080047060,7,10,7,0.48797983446387,0.342229960273702,0.360382455503323
"G1022 Q3.G1022 Q3.1323","G1022",1998,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G1022 Q3.G1022 Q3.1324","G1022",1999,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1022 Q3.G1022 Q3.1325","G1022",2000,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G1022 Q3.G1022 Q3.1326","G1022",2001,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G1022 Q3.G1022 Q3.1327","G1022",2002,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G1022 Q3.G1022 Q3.1328","G1022",2003,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G1022 Q3.G1022 Q3.1330","G1022",2004,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G1022 Q3.G1022 Q3.1332","G1022",2005,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G1022 Q3.G1022 Q3.1333","G1022",2006,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G1022 Q3.G1022 Q3.1335","G1022",2007,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G1022 Q3.G1022 Q3.1339","G1022",2008,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G1022 Q3.G1022 Q3.1341","G1022",2009,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G1022 Q3.G1022 Q3.1343","G1022",2010,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G1022 Q3.G1022 Q3.1347","G1022",2011,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G1022 Q3.G1022 Q3.1349","G1022",2012,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G1022 Q3.G1022 Q3.1350","G1022",2013,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,15,16,-0.374789416551989,1.1140445338236,1.36410603495027
"G1022 Q3.G1022 Q3.1352","G1022",2014,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,16,17,-0.374789416551989,1.26840744853358,1.4377142841369
"G1022 Q3.G1022 Q3.1354","G1022",2015,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,17,18,-0.374789416551989,1.42277036324355,1.50711398747498
"G1022 Q3.G1022 Q3.1356","G1022",2016,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,18,19,-0.374789416551989,1.57713327795353,1.57276047526902
"G1022 Q3.G1022 Q3.1358","G1022",2017,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,19,20,-0.374789416551989,1.73149619266351,1.63503896017758
"G1022 Q3.G1022 Q3.1360","G1022",2018,1,"G1022 Q3",3,FALSE,FALSE,"USA",7080047060,21,20,21,-0.374789416551989,1.88585910737349,1.694278233833
"G1022 Q4.G1022 Q4.1329","G1022",2003,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G1022 Q4.G1022 Q4.1331","G1022",2004,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G1022 Q4.G1022 Q4.1334","G1022",2006,2,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G1022 Q4.G1022 Q4.1336","G1022",2007,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G1022 Q4.G1022 Q4.1340","G1022",2008,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G1022 Q4.G1022 Q4.1342","G1022",2009,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G1022 Q4.G1022 Q4.1344","G1022",2010,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G1022 Q4.G1022 Q4.1351","G1022",2013,3,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,10,8,1.35074908547973,0.342229960273702,0.522511500238724
"G1022 Q4.G1022 Q4.1353","G1022",2014,1,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,11,9,-0.374789416551989,0.496592874983681,0.665519452763427
"G1022 Q4.G1022 Q4.1357","G1022",2016,2,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,13,10,0.48797983446387,0.805318704403639,0.79344442546603
"G1022 Q4.G1022 Q4.1361","G1022",2018,2,"G1022 Q4",4,FALSE,FALSE,"USA",7080047060,11,15,11,0.48797983446387,1.1140445338236,0.909166639557555
